Date,Rainfall_mm,Runoff_Volume_m3,Peak_Flow_m3s,Duration_h,Waterlogging_Depth_cm,Soil_Moisture_pct,Infiltration_Rate_mm_h,Impervious_Surface_pct,Drainage_Density_km_km2,Observed_Runoff_m3s,Predicted_Runoff_m3s,Forecast_Error_pct
2023-02-18 07:00:00,12.85,533.91,0.781,6,2.98,26.34,12.21,42.41,1.16,1.723,1.574,-8.65
2023-02-18 08:00:00,5.26,406.78,0.384,5,14.05,17.97,27.92,13.01,0.337,1.527,1.528,0.07
2023-02-18 09:00:00,2.68,544.59,1.069,4,0.28,16.98,6.52,49.86,0.707,1.579,1.579,0.0
2023-02-18 10:00:00,5.74,392.93,0.975,6,6.57,24.89,7.32,52.58,0.762,1.917,1.996,4.12
2023-02-18 11:00:00,21.66,122.21,1.811,5,0.32,36.44,24.31,7.78,1.199,0.606,0.636,4.95
2023-02-18 12:00:00,13.03,220.33,1.867,3,7.25,31.18,8.67,48.93,0.321,0.609,0.637,4.6
2023-02-18 13:00:00,2.93,160.99,0.829,4,7.52,34.1,5.78,31.95,0.676,1.789,1.757,-1.79
2023-02-18 14:00:00,13.45,549.85,1.034,5,4.82,19.88,11.0,13.07,0.481,1.567,1.608,2.62
2023-02-18 15:00:00,3.15,468.22,1.803,1,1.98,26.85,24.77,32.29,0.678,1.86,1.889,1.56
2023-02-18 16:00:00,11.01,422.02,1.633,5,5.65,11.55,29.62,17.63,0.355,0.22,0.217,-1.36
2023-02-18 17:00:00,3.76,215.53,0.107,6,10.08,38.61,12.09,32.01,0.152,1.293,1.318,1.93
2023-02-18 18:00:00,2.77,151.22,0.708,3,11.74,44.65,28.39,29.98,0.73,0.375,0.409,9.07
2023-02-18 19:00:00,24.07,466.05,0.901,2,7.96,24.24,11.39,53.0,0.469,1.057,0.992,-6.15
2023-02-18 20:00:00,6.39,310.79,0.536,2,8.85,10.38,26.47,55.32,0.3,0.396,0.428,8.08
2023-02-18 21:00:00,12.86,174.18,0.479,5,3.01,15.94,19.42,44.46,0.456,0.343,0.312,-9.04
2023-02-18 22:00:00,8.6,389.14,0.172,2,4.31,32.84,27.88,6.47,0.154,0.123,0.118,-4.07
2023-02-18 23:00:00,3.39,72.18,1.322,5,2.43,31.42,39.83,65.52,1.145,1.297,1.242,-4.24
2023-02-19 00:00:00,6.94,229.39,0.599,3,3.74,37.58,37.82,49.61,0.739,0.782,0.802,2.56
2023-02-19 01:00:00,3.42,307.71,0.199,2,3.37,18.89,5.15,7.22,0.996,0.3,0.278,-7.33
2023-02-19 02:00:00,35.62,131.38,0.539,6,7.79,36.73,35.99,58.22,0.565,0.713,0.768,7.71
2023-02-19 03:00:00,14.49,591.56,1.624,6,8.44,34.08,7.33,18.02,1.094,0.421,0.449,6.65
2023-02-19 04:00:00,8.48,165.0,1.718,1,14.17,21.3,38.36,42.65,0.632,1.889,1.946,3.02
2023-02-19 05:00:00,12.39,121.69,1.018,5,2.93,29.09,14.86,35.33,0.731,0.708,0.702,-0.85
2023-02-19 06:00:00,13.86,161.94,0.891,2,9.63,15.15,18.37,32.29,0.641,0.735,0.799,8.71
2023-02-19 07:00:00,13.88,472.98,1.958,6,12.26,25.84,8.21,62.83,0.907,1.696,1.808,6.6
2023-02-19 08:00:00,13.47,284.03,0.481,7,8.4,40.84,8.93,33.43,0.723,1.331,1.331,0.0
2023-02-19 09:00:00,12.77,360.98,0.509,3,3.83,24.74,30.44,9.9,0.399,1.449,1.508,4.07
2023-02-19 10:00:00,9.01,61.56,0.655,3,3.94,39.38,38.05,66.53,0.26,1.308,1.326,1.38
2023-02-19 11:00:00,22.86,68.94,0.428,7,0.59,30.66,26.38,64.83,0.767,1.898,1.931,1.74
2023-02-19 12:00:00,9.44,295.2,0.821,7,4.58,16.72,30.05,49.49,0.638,0.493,0.476,-3.45
2023-02-19 13:00:00,8.67,499.16,1.831,1,11.17,30.34,31.67,35.41,0.206,1.979,1.964,-0.76
2023-02-19 14:00:00,9.5,536.88,1.269,3,0.71,27.71,14.2,11.04,0.535,1.679,1.537,-8.46
2023-02-19 15:00:00,10.01,97.69,0.883,3,3.29,23.95,6.58,56.4,0.666,1.219,1.184,-2.87
2023-02-19 16:00:00,1.68,346.1,1.875,2,10.59,14.19,5.07,9.91,1.01,1.359,1.412,3.9
2023-02-19 17:00:00,4.05,552.28,0.192,5,11.74,24.58,17.27,9.46,0.184,1.333,1.454,9.08
2023-02-19 18:00:00,7.68,263.39,0.5,4,6.83,12.55,13.45,39.93,0.483,0.211,0.231,9.48
2023-02-19 19:00:00,1.59,506.26,1.175,3,10.47,13.46,7.18,15.41,1.005,0.514,0.52,1.17
2023-02-19 20:00:00,8.47,123.53,1.27,3,5.82,24.56,11.28,5.5,0.813,1.927,1.968,2.13
2023-02-19 21:00:00,9.91,564.47,0.175,4,2.4,20.69,9.36,32.5,0.419,1.115,1.045,-6.28
2023-02-19 22:00:00,2.56,463.28,0.866,3,5.97,42.39,37.02,13.92,1.03,0.819,0.851,3.91
2023-02-19 23:00:00,4.95,567.73,1.333,2,8.7,23.15,9.91,15.43,0.643,1.548,1.415,-8.59
2023-02-20 00:00:00,19.65,422.14,1.426,2,14.22,36.53,23.82,10.0,0.648,1.097,1.05,-4.28
2023-02-20 01:00:00,12.48,249.87,1.312,4,1.03,28.56,25.76,18.33,1.174,0.125,0.129,3.2
2023-02-20 02:00:00,11.98,566.0,0.709,6,7.61,34.64,24.02,51.51,1.142,1.499,1.442,-3.8
2023-02-20 03:00:00,18.07,201.56,0.278,3,4.93,19.1,8.47,57.58,0.494,1.491,1.357,-8.99
2023-02-20 04:00:00,4.12,232.69,0.912,6,7.62,42.97,16.16,34.41,0.255,0.414,0.441,6.52
2023-02-20 05:00:00,2.57,435.44,0.345,3,0.36,28.55,6.79,37.93,0.458,1.918,1.845,-3.81
2023-02-20 06:00:00,16.47,470.92,1.9,5,4.7,39.1,18.85,7.12,0.134,0.525,0.479,-8.76
2023-02-20 07:00:00,7.85,561.17,1.003,3,12.3,22.78,11.6,9.51,0.123,0.97,0.888,-8.45
2023-02-20 08:00:00,4.02,162.64,0.703,2,8.31,13.51,24.66,21.74,0.535,0.318,0.302,-5.03
2023-02-20 09:00:00,1.67,488.9,1.556,1,6.76,33.58,29.25,40.35,1.135,1.246,1.166,-6.42
2023-02-20 10:00:00,9.58,456.2,1.046,7,4.28,10.27,23.62,53.07,1.058,0.813,0.858,5.54
2023-02-20 11:00:00,7.17,85.09,0.689,1,4.47,26.64,20.2,44.33,0.663,0.771,0.744,-3.5
2023-02-20 12:00:00,6.23,262.97,1.643,1,5.75,16.75,18.56,30.49,0.722,1.671,1.773,6.1
2023-02-20 13:00:00,0.66,205.52,1.748,1,12.53,31.96,34.46,12.69,0.107,0.118,0.11,-6.78
2023-02-20 14:00:00,22.67,217.47,1.379,7,14.51,44.28,12.68,55.75,0.337,1.616,1.614,-0.12
2023-02-20 15:00:00,2.11,590.62,0.189,6,6.58,26.25,30.7,28.65,0.127,1.186,1.231,3.79
2023-02-20 16:00:00,6.73,403.53,1.176,7,5.9,38.61,31.51,52.84,0.93,1.974,2.034,3.04
2023-02-20 17:00:00,5.86,444.72,1.55,6,12.7,27.77,19.67,38.34,0.26,1.22,1.245,2.05
2023-02-20 18:00:00,12.74,587.14,0.359,7,6.4,27.35,15.41,53.01,1.056,0.205,0.222,8.29
2023-02-20 19:00:00,1.69,257.46,0.534,7,8.28,42.56,21.47,63.97,0.808,0.196,0.185,-5.61
2023-02-20 20:00:00,11.69,491.01,1.777,3,3.46,41.15,8.26,64.87,0.352,1.778,1.776,-0.11
2023-02-20 21:00:00,9.62,288.99,0.138,6,11.15,37.5,6.61,39.78,0.273,1.698,1.828,7.66
2023-02-20 22:00:00,4.75,528.24,1.53,3,7.98,20.37,8.91,38.25,0.79,0.757,0.693,-8.45
2023-02-20 23:00:00,11.4,149.36,1.0,5,12.14,29.08,11.55,22.27,1.091,1.274,1.161,-8.87
2023-02-21 00:00:00,8.46,571.23,0.949,3,11.71,17.84,22.65,65.83,0.89,1.03,0.975,-5.34
2023-02-21 01:00:00,26.25,170.32,0.113,1,3.23,25.54,34.72,34.76,0.483,1.938,1.99,2.68
2023-02-21 02:00:00,7.16,229.42,1.657,4,10.73,26.95,13.25,13.29,0.746,1.905,1.814,-4.78
2023-02-21 03:00:00,3.56,465.91,0.784,4,12.0,39.11,37.73,33.13,0.442,1.969,1.847,-6.2
2023-02-21 04:00:00,11.77,266.57,1.127,2,5.19,41.36,38.42,13.26,1.199,1.746,1.732,-0.8
2023-02-21 05:00:00,6.47,384.52,1.387,2,2.59,24.51,38.56,37.66,0.924,1.828,1.87,2.3
2023-02-21 06:00:00,8.33,294.52,1.435,3,0.04,10.62,34.31,41.48,0.776,0.513,0.487,-5.07
2023-02-21 07:00:00,2.59,458.3,1.916,7,6.76,40.16,17.73,26.95,0.566,1.679,1.612,-3.99
2023-02-21 08:00:00,12.88,175.58,1.11,7,5.29,16.1,7.54,9.66,0.78,1.447,1.48,2.28
2023-02-21 09:00:00,5.65,82.15,0.859,4,8.32,31.77,24.91,66.33,0.476,1.929,2.101,8.92
2023-02-21 10:00:00,10.17,214.96,1.912,1,2.82,10.87,24.55,55.27,0.132,1.185,1.226,3.46
2023-02-21 11:00:00,30.56,310.87,1.32,6,12.89,23.98,34.75,59.53,0.535,0.262,0.277,5.73
2023-02-21 12:00:00,6.84,142.41,0.666,1,3.87,44.51,39.86,28.85,1.124,1.235,1.202,-2.67
2023-02-21 13:00:00,14.12,245.14,0.34,1,3.4,13.52,22.79,54.45,0.789,1.405,1.341,-4.56
2023-02-21 14:00:00,7.22,269.99,1.701,3,7.21,24.83,17.08,36.55,0.192,0.519,0.514,-0.96
2023-02-21 15:00:00,4.81,81.57,0.788,3,7.48,20.75,11.51,18.07,1.073,0.849,0.901,6.12
2023-02-21 16:00:00,20.1,370.82,1.355,5,3.23,41.68,5.17,13.09,0.396,1.237,1.226,-0.89
2023-02-21 17:00:00,1.16,536.39,0.995,1,4.08,40.43,22.82,27.43,0.368,0.811,0.867,6.91
2023-02-21 18:00:00,16.68,133.46,0.478,7,2.55,18.32,24.44,13.94,0.427,0.812,0.891,9.73
2023-02-21 19:00:00,0.99,378.79,1.243,7,10.78,12.84,33.87,69.89,0.735,0.353,0.323,-8.5
2023-02-21 20:00:00,15.52,415.61,0.215,1,11.55,31.95,22.66,8.2,0.699,1.887,1.715,-9.11
2023-02-21 21:00:00,8.43,280.63,0.885,3,6.93,21.77,37.08,33.67,0.641,1.526,1.419,-7.01
2023-02-21 22:00:00,3.57,435.6,1.139,3,10.71,33.52,26.98,34.39,0.889,0.102,0.1,-1.96
2023-02-21 23:00:00,5.97,275.9,0.928,5,11.04,11.12,34.41,24.54,0.448,1.555,1.44,-7.4
2023-02-22 00:00:00,13.59,327.55,1.522,5,2.07,14.67,10.19,42.14,0.96,1.506,1.618,7.44
2023-02-22 01:00:00,28.71,54.04,1.673,2,14.49,34.02,34.94,14.75,0.293,0.118,0.107,-9.32
2023-02-22 02:00:00,1.77,430.45,1.565,4,12.32,17.43,28.63,55.95,0.961,0.802,0.772,-3.74
2023-02-22 03:00:00,3.77,413.74,0.174,1,3.07,40.02,10.96,26.61,0.83,1.253,1.174,-6.3
2023-02-22 04:00:00,2.36,71.12,0.469,7,2.79,12.05,11.64,43.44,0.852,0.96,1.043,8.65
2023-02-22 05:00:00,7.17,252.54,1.12,1,1.88,17.54,37.43,51.52,0.63,1.578,1.631,3.36
2023-02-22 06:00:00,15.81,588.47,1.876,5,2.08,44.95,6.13,62.79,0.834,0.908,0.983,8.26
2023-02-22 07:00:00,2.04,281.41,1.686,5,11.22,25.16,21.19,59.33,0.188,0.392,0.429,9.44
2023-02-22 08:00:00,8.26,326.07,1.701,2,7.04,34.6,15.97,44.54,1.037,1.955,1.954,-0.05
2023-02-22 09:00:00,15.47,550.46,0.676,4,11.74,16.39,28.28,30.25,0.161,0.56,0.53,-5.36
2023-02-22 10:00:00,5.9,444.49,0.916,2,11.19,31.35,34.39,37.71,0.264,1.464,1.374,-6.15
2023-02-22 11:00:00,9.68,370.14,0.994,7,9.07,35.41,17.61,54.97,0.734,0.372,0.351,-5.65
2023-02-22 12:00:00,19.13,488.79,0.399,4,10.3,21.01,19.94,62.04,0.913,0.725,0.755,4.14
2023-02-22 13:00:00,3.16,525.4,0.159,6,0.28,39.01,39.37,11.75,0.184,0.94,0.854,-9.15
2023-02-22 14:00:00,1.32,301.29,1.899,1,4.68,31.12,32.44,30.02,1.113,0.465,0.423,-9.03
2023-02-22 15:00:00,10.57,311.31,0.557,2,9.57,23.62,36.4,55.45,1.171,0.955,0.976,2.2
2023-02-22 16:00:00,10.79,262.33,0.556,5,0.14,29.52,20.36,33.06,0.767,0.399,0.41,2.76
2023-02-22 17:00:00,5.57,581.69,0.258,2,0.49,30.19,13.19,26.59,0.629,1.162,1.2,3.27
2023-02-22 18:00:00,4.69,433.44,1.864,6,12.78,15.79,19.42,31.74,0.916,1.361,1.326,-2.57
2023-02-22 19:00:00,8.56,95.77,1.202,2,10.26,24.1,30.06,44.18,0.461,0.219,0.232,5.94
2023-02-22 20:00:00,3.1,524.63,1.367,1,3.98,22.02,8.83,69.99,0.643,1.755,1.767,0.68
2023-02-22 21:00:00,3.11,314.31,1.832,6,10.32,24.03,14.47,37.04,1.108,0.452,0.416,-7.96
2023-02-22 22:00:00,13.53,87.81,0.757,5,11.89,36.64,6.63,18.55,1.151,0.528,0.559,5.87
2023-02-22 23:00:00,2.9,352.34,1.281,5,4.6,26.89,20.13,15.59,1.12,1.357,1.48,9.06
2023-02-23 00:00:00,1.42,279.44,0.174,3,0.54,42.91,33.96,7.75,0.389,0.991,0.904,-8.78
2023-02-23 01:00:00,4.68,532.76,0.455,6,13.99,20.28,5.86,41.32,0.356,1.049,1.026,-2.19
2023-02-23 02:00:00,5.68,162.2,1.679,3,5.18,24.55,28.64,40.4,0.427,0.343,0.342,-0.29
2023-02-23 03:00:00,11.69,504.56,1.557,3,1.6,37.54,37.64,18.34,0.585,1.631,1.516,-7.05
2023-02-23 04:00:00,5.04,356.73,0.766,1,7.38,29.11,13.29,50.2,0.446,1.272,1.366,7.39
2023-02-23 05:00:00,21.3,80.04,0.816,2,11.53,29.15,29.28,53.17,0.512,0.357,0.342,-4.2
2023-02-23 06:00:00,8.9,584.51,1.114,5,3.32,11.87,39.13,21.84,0.783,0.811,0.857,5.67
2023-02-23 07:00:00,4.13,331.94,0.1,5,4.04,23.95,38.68,27.37,0.939,1.64,1.696,3.41
2023-02-23 08:00:00,11.34,209.98,0.558,2,3.64,19.48,13.22,69.38,0.909,1.18,1.203,1.95
2023-02-23 09:00:00,21.05,308.17,0.496,5,14.88,44.98,8.51,29.33,0.996,0.306,0.287,-6.21
2023-02-23 10:00:00,13.28,521.82,0.576,2,2.96,20.79,10.19,54.45,0.135,0.808,0.763,-5.57
2023-02-23 11:00:00,1.91,217.7,1.631,6,8.63,40.96,29.57,34.43,0.153,0.561,0.51,-9.09
2023-02-23 12:00:00,6.09,155.97,0.631,1,13.88,33.67,30.4,56.57,0.968,1.083,1.027,-5.17
2023-02-23 13:00:00,10.05,120.99,0.464,1,2.2,21.93,28.6,54.99,0.686,1.702,1.649,-3.11
2023-02-23 14:00:00,12.9,213.82,1.058,7,14.56,29.02,16.76,48.4,0.736,0.929,0.991,6.67
2023-02-23 15:00:00,7.21,479.03,1.745,1,14.21,39.42,10.94,60.56,0.158,0.923,0.898,-2.71
2023-02-23 16:00:00,6.43,309.39,0.559,2,13.27,40.92,25.33,66.05,0.381,1.82,1.913,5.11
2023-02-23 17:00:00,26.12,175.11,0.249,7,3.22,15.61,21.93,42.7,0.802,1.195,1.181,-1.17
2023-02-23 18:00:00,13.41,141.4,0.777,2,9.51,21.89,30.51,20.44,1.045,1.176,1.243,5.7
2023-02-23 19:00:00,11.36,233.0,1.521,4,11.41,21.73,20.45,30.91,1.109,0.598,0.655,9.53
2023-02-23 20:00:00,5.22,566.96,1.146,7,14.79,11.47,16.85,54.29,0.65,1.255,1.19,-5.18
2023-02-23 21:00:00,3.06,238.66,1.652,5,2.71,30.94,15.27,47.31,0.7,1.194,1.281,7.29
2023-02-23 22:00:00,11.5,593.47,1.923,5,11.49,39.92,12.4,16.56,1.016,0.854,0.875,2.46
2023-02-23 23:00:00,14.44,316.88,1.606,4,5.08,23.36,14.3,8.33,0.691,1.982,2.108,6.36
2023-02-24 00:00:00,8.3,148.54,1.247,4,2.63,35.9,8.32,49.39,0.669,1.776,1.83,3.04
2023-02-24 01:00:00,13.44,540.13,1.037,1,6.32,31.97,17.14,21.32,1.096,1.524,1.501,-1.51
2023-02-24 02:00:00,13.68,303.2,0.176,4,11.91,23.15,6.28,37.48,0.969,1.121,1.06,-5.44
2023-02-24 03:00:00,15.1,440.32,1.97,2,6.97,14.94,11.52,53.54,1.1,0.978,0.894,-8.59
2023-02-24 04:00:00,1.87,591.04,0.829,3,8.06,34.83,31.14,41.57,0.34,0.451,0.454,0.67
2023-02-24 05:00:00,6.23,77.6,0.389,2,14.93,39.91,16.39,10.41,0.677,0.681,0.748,9.84
2023-02-24 06:00:00,12.0,103.18,1.367,7,5.99,34.0,28.39,17.06,1.027,1.571,1.646,4.77
2023-02-24 07:00:00,8.66,446.25,0.64,4,9.23,10.63,30.09,19.26,0.222,0.962,0.929,-3.43
2023-02-24 08:00:00,13.71,205.0,1.213,5,5.48,17.57,25.34,21.76,0.974,1.776,1.892,6.53
2023-02-24 09:00:00,11.36,151.37,1.215,2,5.89,12.43,38.55,41.75,0.301,0.381,0.401,5.25
2023-02-24 10:00:00,0.73,71.65,0.947,5,10.43,29.96,5.75,37.76,0.989,1.066,1.019,-4.41
2023-02-24 11:00:00,17.61,62.02,1.689,2,14.07,36.48,30.85,18.21,0.773,1.329,1.2,-9.71
2023-02-24 12:00:00,5.61,475.97,0.603,5,8.14,13.87,38.56,9.39,0.313,1.082,0.999,-7.67
2023-02-24 13:00:00,3.91,123.94,0.952,6,11.53,39.34,35.18,16.14,0.621,1.79,1.925,7.54
2023-02-24 14:00:00,17.22,307.25,1.122,2,1.34,29.44,10.88,68.98,0.85,1.98,2.113,6.72
2023-02-24 15:00:00,12.98,383.24,1.361,7,3.17,34.15,16.44,35.46,0.797,0.32,0.307,-4.06
2023-02-24 16:00:00,18.86,285.59,1.59,5,7.53,44.0,11.04,61.38,0.57,0.347,0.332,-4.32
2023-02-24 17:00:00,10.14,64.91,0.85,3,0.3,12.93,26.05,60.17,1.089,0.348,0.368,5.75
2023-02-24 18:00:00,6.17,480.93,1.327,7,3.79,41.54,29.93,38.25,0.671,1.394,1.516,8.75
2023-02-24 19:00:00,9.29,55.78,0.386,1,7.76,14.41,16.1,50.93,0.656,0.808,0.853,5.57
2023-02-24 20:00:00,3.3,469.04,1.872,2,0.22,23.75,23.88,17.53,0.168,1.493,1.525,2.14
2023-02-24 21:00:00,2.3,541.32,0.828,3,3.97,39.8,29.18,49.75,1.114,0.87,0.825,-5.17
2023-02-24 22:00:00,4.9,288.06,1.486,1,7.71,41.72,19.75,22.7,0.295,1.292,1.299,0.54
2023-02-24 23:00:00,22.67,344.55,0.139,2,8.6,27.72,34.89,59.08,0.681,1.563,1.48,-5.31
2023-02-25 00:00:00,5.33,312.34,0.49,3,13.89,30.79,32.0,10.44,0.984,1.142,1.212,6.13
2023-02-25 01:00:00,1.46,264.06,1.025,3,9.68,34.79,7.26,55.25,0.337,1.125,1.1,-2.22
2023-02-25 02:00:00,7.37,538.08,1.769,7,6.22,39.15,26.74,11.5,0.68,0.268,0.286,6.72
2023-02-25 03:00:00,5.27,541.66,1.102,6,13.96,14.25,13.24,62.28,0.365,0.88,0.859,-2.39
2023-02-25 04:00:00,17.83,234.7,1.867,3,11.77,38.35,24.51,24.77,0.936,1.137,1.211,6.51
2023-02-25 05:00:00,21.62,388.29,1.019,6,3.0,26.84,38.49,47.54,0.721,0.978,0.945,-3.37
2023-02-25 06:00:00,5.94,559.8,1.032,4,1.96,25.77,35.77,36.69,1.042,1.811,1.789,-1.21
2023-02-25 07:00:00,10.13,579.13,0.328,7,10.14,24.84,19.16,28.81,1.084,1.822,1.864,2.31
2023-02-25 08:00:00,10.76,329.93,1.625,5,8.4,27.82,15.2,46.95,0.814,1.662,1.519,-8.6
2023-02-25 09:00:00,8.02,299.05,0.569,7,11.85,43.08,13.2,66.59,0.898,0.813,0.886,8.98
2023-02-25 10:00:00,6.93,203.28,1.809,1,11.08,29.19,23.64,7.68,0.704,1.463,1.485,1.5
2023-02-25 11:00:00,3.68,577.38,1.831,5,9.38,43.36,9.0,64.73,0.523,0.851,0.852,0.12
2023-02-25 12:00:00,1.19,128.55,1.892,5,14.8,16.31,24.22,44.59,0.813,0.542,0.579,6.83
2023-02-25 13:00:00,3.66,368.91,1.088,6,8.0,35.34,5.05,57.48,1.099,0.752,0.807,7.31
2023-02-25 14:00:00,7.81,205.4,1.386,5,1.7,38.43,16.33,29.95,0.558,0.235,0.236,0.43
2023-02-25 15:00:00,2.04,203.45,1.579,3,12.42,33.77,12.7,35.67,0.446,0.73,0.792,8.49
2023-02-25 16:00:00,9.74,272.73,0.349,6,3.78,31.24,38.99,61.48,0.527,0.975,0.89,-8.72
2023-02-25 17:00:00,8.79,599.34,1.242,5,11.66,29.77,30.45,31.97,0.579,1.915,1.767,-7.73
2023-02-25 18:00:00,5.28,80.23,0.165,6,14.36,40.13,17.24,39.75,0.181,0.695,0.708,1.87
2023-02-25 19:00:00,6.7,368.2,1.045,4,10.45,38.76,8.25,6.31,0.648,1.815,1.762,-2.92
2023-02-25 20:00:00,2.44,95.41,0.394,6,8.94,14.28,23.09,15.31,0.644,0.535,0.531,-0.75
2023-02-25 21:00:00,14.92,134.99,0.448,2,6.91,39.7,12.47,46.71,0.747,0.463,0.447,-3.46
2023-02-25 22:00:00,14.74,291.76,0.794,3,5.47,24.49,23.78,51.6,0.499,1.086,1.065,-1.93
2023-02-25 23:00:00,2.9,330.75,0.922,1,5.3,18.88,34.24,42.87,0.774,1.378,1.467,6.46
2023-02-26 00:00:00,2.98,192.34,1.284,2,9.55,40.44,26.55,14.32,1.066,0.184,0.187,1.63
2023-02-26 01:00:00,3.7,224.05,0.241,2,11.27,25.12,27.18,33.95,1.151,0.52,0.572,10.0
2023-02-26 02:00:00,12.42,97.83,1.057,2,10.18,38.29,23.94,28.08,0.742,0.966,1.021,5.69
2023-02-26 03:00:00,10.73,216.77,0.447,5,2.98,19.22,37.45,37.22,0.147,0.729,0.696,-4.53
2023-02-26 04:00:00,17.09,581.61,1.191,6,7.41,10.14,37.62,61.57,1.166,1.454,1.385,-4.75
2023-02-26 05:00:00,18.39,569.59,1.311,6,11.87,27.34,22.95,55.43,0.876,1.071,1.036,-3.27
2023-02-26 06:00:00,1.84,234.18,1.158,7,7.14,13.51,15.7,10.46,0.47,0.405,0.433,6.91
2023-02-26 07:00:00,12.11,363.97,1.503,5,8.05,36.4,21.09,62.87,0.262,1.799,1.629,-9.45
2023-02-26 08:00:00,17.9,550.28,0.738,3,11.57,19.66,11.53,35.66,0.258,0.657,0.622,-5.33
2023-02-26 09:00:00,6.36,53.4,1.554,5,9.92,25.53,27.27,53.35,0.285,1.489,1.61,8.13
2023-02-26 10:00:00,8.18,495.88,0.922,5,6.14,13.05,22.5,14.1,0.15,1.582,1.626,2.78
2023-02-26 11:00:00,7.26,571.6,1.02,5,13.43,20.03,8.62,48.6,1.092,1.93,1.825,-5.44
2023-02-26 12:00:00,7.51,100.23,1.331,3,2.44,37.35,11.92,20.36,0.695,1.047,0.988,-5.64
2023-02-26 13:00:00,14.88,138.8,0.135,7,14.93,15.31,21.79,33.49,0.87,1.27,1.362,7.24
2023-02-26 14:00:00,25.5,578.41,1.343,3,1.78,32.65,36.07,6.1,1.011,0.736,0.794,7.88
2023-02-26 15:00:00,20.81,345.65,1.275,4,0.22,42.11,24.82,14.85,0.971,1.389,1.321,-4.9
2023-02-26 16:00:00,5.49,57.81,0.689,7,13.35,33.79,28.85,10.99,1.071,0.98,0.964,-1.63
2023-02-26 17:00:00,10.15,191.7,0.263,4,3.67,38.39,16.87,20.58,1.164,0.932,0.994,6.65
2023-02-26 18:00:00,4.23,297.47,0.273,4,10.95,13.81,25.0,11.5,0.583,1.725,1.818,5.39
2023-02-26 19:00:00,4.62,431.1,1.854,4,12.17,18.78,20.66,49.97,1.145,0.195,0.207,6.15
2023-02-26 20:00:00,7.91,453.24,1.41,6,12.88,41.31,28.07,6.89,0.896,1.776,1.783,0.39
2023-02-26 21:00:00,4.51,597.48,0.341,2,14.87,35.03,6.77,45.15,0.178,1.719,1.86,8.2
2023-02-26 22:00:00,5.12,208.13,0.778,2,4.41,32.38,22.27,14.15,0.85,1.062,1.025,-3.48
2023-02-26 23:00:00,9.98,346.02,1.226,4,10.65,33.23,15.36,66.44,0.855,1.031,0.96,-6.89
2023-02-27 00:00:00,11.99,343.33,1.688,4,1.73,24.5,16.42,65.65,1.096,0.787,0.82,4.19
2023-02-27 01:00:00,11.77,273.1,0.183,1,6.1,11.56,38.63,19.66,0.51,1.989,2.005,0.8
2023-02-27 02:00:00,11.85,143.04,0.55,2,12.72,37.46,11.39,44.94,0.743,0.311,0.333,7.07
2023-02-27 03:00:00,2.63,587.6,1.791,1,5.51,33.75,15.89,6.82,0.113,1.221,1.119,-8.35
2023-02-27 04:00:00,4.31,519.32,0.117,7,8.87,26.55,22.85,65.57,0.465,1.395,1.491,6.88
2023-02-27 05:00:00,8.58,324.08,0.483,1,7.56,41.49,35.21,38.99,0.168,1.875,1.797,-4.16
2023-02-27 06:00:00,17.36,381.78,1.922,5,9.69,21.77,19.58,7.81,0.674,1.582,1.631,3.1
2023-02-27 07:00:00,34.8,174.99,1.265,6,14.59,20.3,31.04,27.26,0.999,1.323,1.201,-9.22
2023-02-27 08:00:00,10.45,349.08,0.597,7,0.84,40.55,34.97,10.0,0.327,0.322,0.329,2.17
2023-02-27 09:00:00,13.91,432.23,0.227,3,8.61,37.89,15.85,30.54,0.68,0.81,0.845,4.32
2023-02-27 10:00:00,2.34,333.34,0.154,2,12.95,28.02,18.75,48.55,0.324,0.364,0.354,-2.75
2023-02-27 11:00:00,13.65,594.66,0.565,4,7.22,14.58,17.48,35.54,0.233,1.774,1.673,-5.69
2023-02-27 12:00:00,28.95,386.24,1.775,7,1.18,17.53,34.15,29.94,0.662,1.524,1.535,0.72
2023-02-27 13:00:00,4.3,254.04,0.89,4,8.41,32.97,6.55,12.75,0.187,1.539,1.642,6.69
2023-02-27 14:00:00,5.27,474.68,1.469,3,4.98,23.48,15.79,20.92,0.746,1.339,1.292,-3.51
2023-02-27 15:00:00,15.2,143.75,1.845,7,2.32,39.28,28.78,11.51,0.134,1.063,1.01,-4.99
2023-02-27 16:00:00,8.5,261.48,0.875,2,12.74,43.25,24.79,57.49,0.217,0.385,0.368,-4.42
2023-02-27 17:00:00,1.07,240.83,0.463,7,7.82,38.2,20.27,13.79,0.705,0.726,0.791,8.95
2023-02-27 18:00:00,5.54,287.49,1.083,4,14.0,23.21,23.9,43.7,0.751,0.36,0.35,-2.78
2023-02-27 19:00:00,21.56,479.98,1.825,4,12.09,37.6,11.92,27.28,0.132,1.477,1.33,-9.95
2023-02-27 20:00:00,6.66,316.3,1.628,5,10.39,22.3,20.08,19.69,0.731,0.404,0.427,5.69
2023-02-27 21:00:00,6.65,486.71,0.225,1,0.08,15.85,22.56,46.57,1.022,1.434,1.491,3.97
2023-02-27 22:00:00,14.55,367.07,1.416,7,6.42,11.17,36.54,34.71,0.895,1.415,1.31,-7.42
